fecha,num,estacion,provincia,localidad,tipo,tmax,tmin,lluvia,informe
2025-11-03,034,CONSTANZA (EMA),LA VEGA,PROGRAMA MUNDIAL DE ALIMENTO,EMAP,24.9,15.9,2.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,035,SANTO DOMINGO ESTE,SANTO DOMINGO,INDOMET,EMCI,33.6,24.4,2.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,036,CABRERA,MARÍA TRINIDAD SÁNCHEZ,ESCUELA ARÍSTIDES FIALLO CABRAL,EMCI,33.0,25.4,1.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,037,EL FACTOR (EMA),MARÍA TRINIDAD SÁNCHEZ,INTEC,EMAP,31.4,23.4,1.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,038,TAMBORIL,SANTIAGO,MINISTERIO DE AGRICULTURA,EMCV,,,0.8,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,039,ARPT. DEL CIBAO,SANTIAGO,INDOMET,EMCI,31.5,19.4,0.7,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,040,ARPT. DE LA ROMANA,LA ROMANA,INDOMET,EMCI,32.0,23.0,0.5,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,041,ALTAMIRA,PUERTO PLATA,HOSP. MPAL. DE ALTAMIRA,EMCI,31.0,20.1,0.4,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,042,PERALTA,AZUA,HOSP. MPAL. DE PERALTA,EMCI,30.0,15.8,0.4,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,043,BOCA DE MAO (EMA),VALVERDE,MINISTERIO DE AGRICULTURA,EMAP,34.3,22.7,0.2,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,044,MONCIÓN (EMA),SANTIAGO RODRÍGUEZ,PROGRAMA MUNDIAL DE ALIMENTO,EMAP,31.3,19.4,0.2,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,045,SABANETA (EMA),SANTIAGO RODRÍGUEZ,PROGRAMA MUNDIAL DE ALIMENTO,EMAP,31.7,21.3,0.2,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,046,SAN JOSÉ DE OCOA,SAN JOSÉ DE OCOA,HOSP. SAN JOSÉ DE OCOA,EMCI,29.7,21.2,0.2,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,047,SAN RAFAEL DEL YUMA,LA ALTAGRACIA,MINISTERIO DE AGRICULTURA,EMCI,32.2,23.6,0.2,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,048,SANTIAGO,SANTIAGO,HUACALITO,EMCI,,,0.2,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,049,ARROYO LORO,SAN JUAN,IDIAF,EMCI,31.7,16.7,0.1,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,050,ENRIQUILLO,BARAHONA,MINISTERIO DE AGRICULTURA,EMCV,32.0,22.7,0.1,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,051,POLO,BARAHONA,INDOCAFE,EMCI,29.0,17.0,0.1,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,052,ARPT. MARÍA MONTEZ,BARAHONA,INDOMET,EMCI,31.8,21.5,0.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,053,BANI (EMA),PERAVIA,MINISTERIO DE AGRICULTURA,EMAP,32.0,25.3,0.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,054,BAYAGUANA,MONTE PLATA,INDOMET,EMCI,32.5,21.0,0.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,055,BOHECHÍO,SAN JUAN,MINISTERIO DE AGRICULTURA,EMCV,,,0.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,056,BUCARA (EMA),SANTIAGO,MINISTERIO DE AGRICULTURA,EMAI,,,0.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,057,DAJABÓN,DAJABÓN,INSTITUTO POLITÉCNICO LOYOLA,EMCI,34.8,20.0,0.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,058,EL CERCADO,SAN JUAN,MINISTERIO DE AGRICULTURA,EMCV,,,0.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,059,ELÍAS PIÑA,ELÍAS PIÑA,MINISTERIO DE AGRICULTURA,EMCV,,,0.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,060,ESCONDIDO,PERAVIA,MINISTERIO DE AGRICULTURA,EMCV,32.0,25.0,0.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,061,GURABO,SANTIAGO,MINISTERIO DE AGRICULTURA,EMCV,,,0.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,062,HATO MAYOR,HATO MAYOR,MINISTERIO DE AGRICULTURA,EMCV,,,0.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,063,HONDO VALLE,ELÍAS PIÑA,MINISTERIO DE AGRICULTURA,EMCI,25.0,17.4,0.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,064,JANICO (EMA),LA VEGA,PLAN SIERRA,EMAI,,,0.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,065,JARDÍN BOTÁNICO SANTIAGO (EMSANTIAGO,,JARDIN BOTANICO SANTIAGO,EMAI,31.6,26.5,0.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,066,JIMANÍ,INDEPENDENCIA,MINISTERIO DE AGRICULTURA,EMCI,33.2,22.4,0.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,067,LOS LLANOS,SAN PEDRO DE MACORÍS,MINISTERIO DE AGRICULTURA,EMCI,33.2,23.2,0.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,068,LOS TRES CHARCOS (EMA),PEDERNALES,PROPIEDAD DEL VOLUNTARIO,EMAP,,,0.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,069,MAO,VALVERDE,INDRHI / MINISTERIO DE AGRICULTURA,EMCV,,,0.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,070,MONTE CRISTI,MONTE CRISTI,INDOMET,EMCI,33.4,22.5,0.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,071,NAVARRETE,SANTIAGO,MINISTERIO DE AGRICULTURA,EMCV,,,0.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,072,OLIVARES,PEDERNALES,INDRHI,EMCI,,,0.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,073,OVIEDO,PEDERNALES,CLÍNICA RURAL OVIEDO,EMCI,32.0,22.5,0.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,074,PADRE LAS CASAS,AZUA,HOSP. NTRA. SRA. DEL CARMEN,EMCI,32.0,15.0,0.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,075,PALO ÍNDIO,PUERTO PLATA,MINISTERIO DE AGRICULTURA,EMCI,,,0.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,076,PASO AL MEDIO,SAN PEDRO DE MACORÍS,INDRHI,EMCI,,,0.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,077,PEDERNALES,PEDERNALES,INDRHI,EMCI,,,0.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,078,PRESA DE TAVERAS (EMA),LA VEGA,PROGRAMA MUNDIAL DE ALIMENTO,EMAP,29.9,21.9,0.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,079,RESTAURACIÓN,DAJABÓN,MINISTERIO DE AGRICULTURA,EMCI,29.5,16.3,0.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,080,SAJOMA (EMA),SANTIAGO,PLAN SIERRA,EMAI,30.2,25.8,0.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,081,SAN FRANCISCO DE MACORÍS,DUARTE,San Francisco de Macorís (UASD),EMCI,31.4,21.9,0.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,082,SANTIAGO RODRÍGUEZ,SANTIAGO RODRÍGUEZ,INDOMET,EMCI,34.0,22.0,0.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,083,TÁBARA ABAJO,AZUA,INDRHI,EMCI,34.9,23.0,0.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,084,TAVERA,SANTIAGO,INDRHI,EMCI,,,0.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,085,VILLA GONZALE (EMA),SANTIAGO,IGLESIA,EMAI,,,0.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,086,VILLA GONZALES,SANTIAGO,MINISTERIO DE AGRICULTURA,EMCI,,,0.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,087,VILLA ISABELA,PUERTO PLATA,MINISTERIO DE AGRICULTURA,EMCV,,,0.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,088,VILLA VASQUEZ (EMA),MONTE CRISTI,JUNTA DE REGANTES,EMAI,,,0.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-03,089,LAS CANAS (EMA),MONTE CRISTI,PROGRAMA MUNDIAL DE ALIMENTO,EMAP,30.1,24.8,,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x03-a.pdf
2025-11-04,001,ALTAMIRA,PUERTO PLATA,HOSP. MPAL. DE ALTAMIRA,EMCI,31.0,21.3,54.2,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,002,ARPT. GREGORIO LUPERÓN,PUERTO PLATA,INDOMET,EMCI,31.4,23.0,47.6,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,003,SANTIAGO,SANTIAGO,HUACALITO,EMCI,,,37.8,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,004,BASE AÉREA DE SAN ISIDRO,SANTO DOMINGO,FUERZA AÉREA DOMINICANA,EMCV,31.5,23.0,27.1,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,005,SAMANÁ,SAMANÁ,COMANDANCIA DE PUERTO DE SAMANÁ,EMCI,31.7,19.9,25.4,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,006,CABRERA,MARÍA TRINIDAD SÁNCHEZ,ESCUELA ARÍSTIDES FIALLO CABRAL,EMCI,32.8,26.0,25.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,007,DAJABÓN,DAJABÓN,INSTITUTO POLITÉCNICO LOYOLA,EMCI,34.5,19.3,23.2,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,008,RÍO SAN JUAN,MARÍA TRINIDAD SÁNCHEZ,HOSP. MPAL. DR. DESIDERIO ACOSTA,EMCV,31.4,24.0,22.4,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,009,LOS JENGIBRES,NAGUA,INDRHI,EMCI,,,21.2,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,010,ARPT. LA ISABELA,SANTO DOMINGO,INDOMET,EMCI,31.0,23.0,20.5,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,011,JARDÍN BOTÁNICO NACIONAL,DISTRITO NACIONAL,JARDÍN BOTÁNICO NACIONAL,EMCV,31.2,21.4,19.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,012,SAN FRANCISCO DE MACORÍS,DUARTE,San Francisco de Macorís (UASD),EMCI,29.7,23.4,15.2,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,013,ARPT. ARROYO BARRIL,SAMANÁ,INDOMET,EMCI,29.2,23.5,14.5,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,014,CENTRO DE LOS HEROES (EMA),DISTRITO NACIONAL,MINISTERIO DE ENERGIA Y MINA,EMAP,31.9,25.7,13.2,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,015,SANTO DOMINGO ESTE,SANTO DOMINGO,INDOMET,EMCI,32.5,24.5,11.5,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,016,SABANETA (EMA),SANTIAGO RODRÍGUEZ,PROGRAMA MUNDIAL DE ALIMENTO,EMAP,34.8,23.6,10.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,017,LUPERÓN,PUERTO PLATA,MINISTERIO DE AGRICULTURA,EMCV,,,9.9,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,018,MONTE CRISTI,MONTE CRISTI,INDOMET,EMCI,32.3,23.2,9.8,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,019,LA VICTORIA,SANTO DOMINGO,CUERPO DE BOMBEROS,EMCI,31.0,23.3,9.7,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,020,SANTIAGO RODRÍGUEZ,SANTIAGO RODRÍGUEZ,INDOMET,EMCI,35.0,24.0,9.7,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,021,GASPAR HERNÁNDEZ,ESPAILLAT,PROPIEDAD DEL EMPLEADO,EMCI,,,9.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,022,RESTAURACIÓN,DAJABÓN,MINISTERIO DE AGRICULTURA,EMCI,28.8,16.7,8.8,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,023,PALO ÍNDIO,PUERTO PLATA,MINISTERIO DE AGRICULTURA,EMCI,,,8.4,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,024,SALCEDO,HERMANAS MIRABAL,PROPIEDAD DEL EMPLEADO,EMCI,,,8.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,025,NAVARRETE,SANTIAGO,MINISTERIO DE AGRICULTURA,EMCV,,,7.9,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,026,LOS LLANOS,SAN PEDRO DE MACORÍS,MINISTERIO DE AGRICULTURA,EMCI,32.7,22.5,6.2,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,027,ARPT. DE LAS AMÉRICAS,SANTO DOMINGO,INDOMET,EMCI,32.3,23.2,5.9,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,028,SAN CRISTÓBAL,SAN CRISTÓBAL,INSTITUTO POLITÉCNICO LOYOLA,EMCI,32.2,20.0,4.8,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,029,BONAO,MONSEÑOR NOUEL,MINISTERIO DE AGRICULTURA,EMCV,,,4.3,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,030,VILLA RIVA,DUARTE,HOSP. MPAL. ALICIA DE LEGENDRE,EMCI,30.0,22.4,3.8,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,031,PONTÓN ABAJO (EMA),LA VEGA,MINISTERIO DE AGRICULTURA,EMAP,33.4,22.9,3.2,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,032,CONSTANZA,LA VEGA,MINISTERIO DE AGRICULTURA,EMCI,26.7,14.1,3.1,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,033,LA VEGA,LA VEGA,IATESA,EMCI,34.0,22.5,3.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,034,CONSTANZA (EMA),LA VEGA,PROGRAMA MUNDIAL DE ALIMENTO,EMAP,25.6,15.6,2.8,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,035,COTUÍ,SÁNCHEZ RAMÍREZ,HOSP. INMACULADA CONCEPCIÓN,EMCV,,,2.8,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,036,EL FACTOR (EMA),MARÍA TRINIDAD SÁNCHEZ,INTEC,EMAP,31.6,23.5,2.8,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,037,ARPT. DE PUNTA CANA,LA ALTAGRACIA,INDOMET,EMCI,31.5,21.5,2.7,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,038,MICHES (EMA),EL SEIBO,PRIVADA,EMAP,30.5,22.1,2.6,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,039,JARABACOA,LA VEGA,INDRHI / MARENA,EMCI,31.8,18.2,2.4,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,040,SABANA DE LA MAR,HATO MAYOR,INDOMET,EMCI,32.0,23.5,2.3,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,041,ARPT. EL CATEY,SAMANÁ,INDOMET,EMCI,30.5,22.5,2.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,042,SÁNCHEZ,SAMANÁ,MINISTERIO DE AGRICULTURA,EMCI,30.4,22.7,1.8,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,043,HONDO VALLE,ELÍAS PIÑA,MINISTERIO DE AGRICULTURA,EMCI,24.8,17.3,1.6,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,044,TAMBORIL,SANTIAGO,MINISTERIO DE AGRICULTURA,EMCV,,,1.5,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,045,JARDÍN BOTÁNICO SANTIAGO (EMSANTIAGO,,JARDIN BOTANICO SANTIAGO,EMAI,32.4,23.1,1.2,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,046,JIMA ABAJO,LA VEGA,INDOMET,EMCI,32.7,21.1,1.2,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,047,GURABO,SANTIAGO,MINISTERIO DE AGRICULTURA,EMCV,,,1.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,048,VILLA GONZALES,SANTIAGO,MINISTERIO DE AGRICULTURA,EMCI,,,1.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,049,MONCIÓN (EMA),SANTIAGO RODRÍGUEZ,PROGRAMA MUNDIAL DE ALIMENTO,EMAP,32.1,20.9,1.0,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,050,JUMA BEJUCAL,MONSEÑOR NOUEL,IDIAF,EMCV,32.2,21.8,0.9,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,051,ALTO BANDERA (EMA),LA VEGA,INTEC,EMAP,16.3,7.6,0.8,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,052,ANAMUYA (EMA),LA ALTAGRACIA,MINISTERIO DE AGRICULTURA,EMAP,31.4,23.3,0.8,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,053,ARPT. DEL CIBAO,SANTIAGO,INDOMET,EMCI,32.8,22.2,0.8,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,054,RANCHO ARRIBA,SAN JOSÉ DE OCOA,CENTRO TECNOLÓGICO COMUNITARIO,EMCI,28.9,18.3,0.7,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,055,PRESA DE TAVERAS (EMA),LA VEGA,PROGRAMA MUNDIAL DE ALIMENTO,EMAP,31.6,21.4,0.4,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,056,SAN RAFAEL DEL YUMA,LA ALTAGRACIA,MINISTERIO DE AGRICULTURA,EMCI,33.2,22.8,0.3,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,057,ARROYO LORO,SAN JUAN,IDIAF,EMCI,32.7,20.2,0.2,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,058,BOCA DE MAO (EMA),VALVERDE,MINISTERIO DE AGRICULTURA,EMAP,34.8,23.6,0.2,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,059,JIMANÍ,INDEPENDENCIA,MINISTERIO DE AGRICULTURA,EMCI,33.8,23.4,0.2,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,060,OVIEDO,PEDERNALES,CLÍNICA RURAL OVIEDO,EMCI,33.0,22.5,0.2,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,061,VALLE NUEVO (EMA),LA VEGA,MARENA,EMAI,19.2,8.9,0.2,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
2025-11-04,062,HATO MAYOR,HATO MAYOR,MINISTERIO DE AGRICULTURA,EMCV,,,0.1,https://indomet.gob.do/wp-content/uploads/2025/11/temperaturas-extremas-y-precipitaciones-2025x11x04-a.pdf
